symbol,exSymbol,segment,exchange,expiryDate,strikePrice,exSymName
NSE:BANKNIFTY25FEB66500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,66500.0,BANKNIFTY25FEB66500PE
NSE:BANKNIFTY25FEB67000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,67000.0,BANKNIFTY25FEB67000CE
NSE:BANKNIFTY25FEB67000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,67000.0,BANKNIFTY25FEB67000PE
NSE:BANKNIFTY25FEB67500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,67500.0,BANKNIFTY25FEB67500CE
NSE:BANKNIFTY25FEB67500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,67500.0,BANKNIFTY25FEB67500PE
NSE:BANKNIFTY25FEB68000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,68000.0,BANKNIFTY25FEB68000CE
NSE:BANKNIFTY25FEB68000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,68000.0,BANKNIFTY25FEB68000PE
NSE:BANKNIFTY25FEB68500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,68500.0,BANKNIFTY25FEB68500CE
NSE:BANKNIFTY25FEB68500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,68500.0,BANKNIFTY25FEB68500PE
NSE:BANKNIFTY25FEB69000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,69000.0,BANKNIFTY25FEB69000CE
NSE:BANKNIFTY25FEB69000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,69000.0,BANKNIFTY25FEB69000PE
NSE:BANKNIFTY25FEB69500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,69500.0,BANKNIFTY25FEB69500CE
NSE:BANKNIFTY25FEB69500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,69500.0,BANKNIFTY25FEB69500PE
NSE:BANKNIFTY25FEB70000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,70000.0,BANKNIFTY25FEB70000CE
NSE:BANKNIFTY25FEB70000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,70000.0,BANKNIFTY25FEB70000PE
NSE:BANKNIFTY25FEB70500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,70500.0,BANKNIFTY25FEB70500CE
NSE:BANKNIFTY25FEB70500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,70500.0,BANKNIFTY25FEB70500PE
NSE:BANKNIFTY25FEB71000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,71000.0,BANKNIFTY25FEB71000CE
NSE:BANKNIFTY25FEB71000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,71000.0,BANKNIFTY25FEB71000PE
NSE:BANKNIFTY25FEB71500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,71500.0,BANKNIFTY25FEB71500CE
NSE:BANKNIFTY25FEB71500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,71500.0,BANKNIFTY25FEB71500PE
NSE:BANKNIFTY25FEB72000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,72000.0,BANKNIFTY25FEB72000CE
NSE:BANKNIFTY25FEB72000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,72000.0,BANKNIFTY25FEB72000PE
NSE:BANKNIFTY25FEB72500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,72500.0,BANKNIFTY25FEB72500CE
NSE:BANKNIFTY25FEB72500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,72500.0,BANKNIFTY25FEB72500PE
NSE:BANKNIFTY25FEB73000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,73000.0,BANKNIFTY25FEB73000CE
NSE:BANKNIFTY25FEB73000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,73000.0,BANKNIFTY25FEB73000PE
NSE:BANKNIFTY25FEB73500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,73500.0,BANKNIFTY25FEB73500CE
NSE:BANKNIFTY25FEB73500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,73500.0,BANKNIFTY25FEB73500PE
NSE:BANKNIFTY25FEB74000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,74000.0,BANKNIFTY25FEB74000CE
NSE:BANKNIFTY25FEB74000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,74000.0,BANKNIFTY25FEB74000PE
NSE:BANKNIFTY25FEB74500CE,BANKNIFTY,11,10,2025-02-27 10:00:00,74500.0,BANKNIFTY25FEB74500CE
NSE:BANKNIFTY25FEB74500PE,BANKNIFTY,11,10,2025-02-27 10:00:00,74500.0,BANKNIFTY25FEB74500PE
NSE:BANKNIFTY25FEB75000CE,BANKNIFTY,11,10,2025-02-27 10:00:00,75000.0,BANKNIFTY25FEB75000CE
NSE:BANKNIFTY25FEB75000PE,BANKNIFTY,11,10,2025-02-27 10:00:00,75000.0,BANKNIFTY25FEB75000PE
NSE:FINNIFTY25FEB30100CE,FINNIFTY,11,10,2025-02-27 10:00:00,30100.0,FINNIFTY25FEB30100CE
NSE:FINNIFTY25FEB30100PE,FINNIFTY,11,10,2025-02-27 10:00:00,30100.0,FINNIFTY25FEB30100PE
NSE:FINNIFTY25FEB30200CE,FINNIFTY,11,10,2025-02-27 10:00:00,30200.0,FINNIFTY25FEB30200CE
NSE:FINNIFTY25FEB30200PE,FINNIFTY,11,10,2025-02-27 10:00:00,30200.0,FINNIFTY25FEB30200PE
NSE:MIDCPNIFTY25FEB14850CE,MIDCPNIFTY,11,10,2025-02-27 10:00:00,14850.0,MIDCPNIFTY25FEB14850CE
NSE:MIDCPNIFTY25FEB14850PE,MIDCPNIFTY,11,10,2025-02-27 10:00:00,14850.0,MIDCPNIFTY25FEB14850PE
NSE:MIDCPNIFTY25FEB14875CE,MIDCPNIFTY,11,10,2025-02-27 10:00:00,14875.0,MIDCPNIFTY25FEB14875CE
NSE:MIDCPNIFTY25FEB14875PE,MIDCPNIFTY,11,10,2025-02-27 10:00:00,14875.0,MIDCPNIFTY25FEB14875PE
NSE:NIFTY25FEB23500PE,NIFTY,11,10,2025-02-27 10:00:00,23500.0,NIFTY25FEB23500PE
NSE:NIFTY25FEB23550CE,NIFTY,11,10,2025-02-27 10:00:00,23550.0,NIFTY25FEB23550CE
NSE:NIFTY25FEB23550PE,NIFTY,11,10,2025-02-27 10:00:00,23550.0,NIFTY25FEB23550PE
NSE:NIFTY25FEB23600CE,NIFTY,11,10,2025-02-27 10:00:00,23600.0,NIFTY25FEB23600CE
NSE:NIFTY25FEB23600PE,NIFTY,11,10,2025-02-27 10:00:00,23600.0,NIFTY25FEB23600PE
NSE:NIFTY25FEB23650CE,NIFTY,11,10,2025-02-27 10:00:00,23650.0,NIFTY25FEB23650CE
NSE:NIFTY25FEB23650PE,NIFTY,11,10,2025-02-27 10:00:00,23650.0,NIFTY25FEB23650PE
NSE:NIFTY25FEB23700CE,NIFTY,11,10,2025-02-27 10:00:00,23700.0,NIFTY25FEB23700CE
NSE:NIFTY25FEB23700PE,NIFTY,11,10,2025-02-27 10:00:00,23700.0,NIFTY25FEB23700PE
NSE:NIFTY25FEB23750CE,NIFTY,11,10,2025-02-27 10:00:00,23750.0,NIFTY25FEB23750CE
NSE:NIFTY25FEB23750PE,NIFTY,11,10,2025-02-27 10:00:00,23750.0,NIFTY25FEB23750PE
NSE:NIFTY25FEB23800CE,NIFTY,11,10,2025-02-27 10:00:00,23800.0,NIFTY25FEB23800CE
NSE:NIFTY25FEB23800PE,NIFTY,11,10,2025-02-27 10:00:00,23800.0,NIFTY25FEB23800PE
NSE:NIFTY25FEB23850CE,NIFTY,11,10,2025-02-27 10:00:00,23850.0,NIFTY25FEB23850CE
NSE:NIFTY25FEB23850PE,NIFTY,11,10,2025-02-27 10:00:00,23850.0,NIFTY25FEB23850PE
NSE:NIFTY25FEB23900CE,NIFTY,11,10,2025-02-27 10:00:00,23900.0,NIFTY25FEB23900CE
NSE:NIFTY25FEB23900PE,NIFTY,11,10,2025-02-27 10:00:00,23900.0,NIFTY25FEB23900PE
NSE:NIFTY25FEB23950CE,NIFTY,11,10,2025-02-27 10:00:00,23950.0,NIFTY25FEB23950CE
NSE:NIFTY25FEB23950PE,NIFTY,11,10,2025-02-27 10:00:00,23950.0,NIFTY25FEB23950PE
NSE:NIFTY25FEB24000CE,NIFTY,11,10,2025-02-27 10:00:00,24000.0,NIFTY25FEB24000CE
NSE:NIFTY25FEB24000PE,NIFTY,11,10,2025-02-27 10:00:00,24000.0,NIFTY25FEB24000PE
NSE:NIFTY25FEB24050CE,NIFTY,11,10,2025-02-27 10:00:00,24050.0,NIFTY25FEB24050CE
NSE:NIFTY25FEB24050PE,NIFTY,11,10,2025-02-27 10:00:00,24050.0,NIFTY25FEB24050PE
NSE:NIFTY25FEB24100CE,NIFTY,11,10,2025-02-27 10:00:00,24100.0,NIFTY25FEB24100CE
NSE:NIFTY25FEB24100PE,NIFTY,11,10,2025-02-27 10:00:00,24100.0,NIFTY25FEB24100PE
NSE:NIFTY25FEB24150CE,NIFTY,11,10,2025-02-27 10:00:00,24150.0,NIFTY25FEB24150CE
NSE:NIFTY25FEB24150PE,NIFTY,11,10,2025-02-27 10:00:00,24150.0,NIFTY25FEB24150PE
NSE:NIFTY25FEB24200CE,NIFTY,11,10,2025-02-27 10:00:00,24200.0,NIFTY25FEB24200CE
NSE:NIFTY25FEB24200PE,NIFTY,11,10,2025-02-27 10:00:00,24200.0,NIFTY25FEB24200PE
NSE:NIFTY25FEB24250CE,NIFTY,11,10,2025-02-27 10:00:00,24250.0,NIFTY25FEB24250CE
NSE:NIFTY25FEB24250PE,NIFTY,11,10,2025-02-27 10:00:00,24250.0,NIFTY25FEB24250PE
NSE:NIFTY25FEB24300CE,NIFTY,11,10,2025-02-27 10:00:00,24300.0,NIFTY25FEB24300CE
NSE:NIFTY25FEB24300PE,NIFTY,11,10,2025-02-27 10:00:00,24300.0,NIFTY25FEB24300PE
NSE:NIFTY25FEB24350CE,NIFTY,11,10,2025-02-27 10:00:00,24350.0,NIFTY25FEB24350CE
NSE:NIFTY25FEB24350PE,NIFTY,11,10,2025-02-27 10:00:00,24350.0,NIFTY25FEB24350PE
NSE:NIFTY25FEB24400CE,NIFTY,11,10,2025-02-27 10:00:00,24400.0,NIFTY25FEB24400CE
NSE:NIFTY25FEB24400PE,NIFTY,11,10,2025-02-27 10:00:00,24400.0,NIFTY25FEB24400PE
NSE:NIFTY25FEB24450CE,NIFTY,11,10,2025-02-27 10:00:00,24450.0,NIFTY25FEB24450CE
NSE:NIFTY25FEB24450PE,NIFTY,11,10,2025-02-27 10:00:00,24450.0,NIFTY25FEB24450PE
NSE:NIFTY25FEB24500CE,NIFTY,11,10,2025-02-27 10:00:00,24500.0,NIFTY25FEB24500CE
NSE:NIFTY25FEB24500PE,NIFTY,11,10,2025-02-27 10:00:00,24500.0,NIFTY25FEB24500PE
NSE:NIFTY25FEB24550CE,NIFTY,11,10,2025-02-27 10:00:00,24550.0,NIFTY25FEB24550CE
NSE:NIFTY25FEB24550PE,NIFTY,11,10,2025-02-27 10:00:00,24550.0,NIFTY25FEB24550PE
NSE:NIFTY25FEB24600CE,NIFTY,11,10,2025-02-27 10:00:00,24600.0,NIFTY25FEB24600CE
NSE:NIFTY25FEB24600PE,NIFTY,11,10,2025-02-27 10:00:00,24600.0,NIFTY25FEB24600PE
NSE:NIFTY25FEB24650CE,NIFTY,11,10,2025-02-27 10:00:00,24650.0,NIFTY25FEB24650CE
NSE:NIFTY25FEB24650PE,NIFTY,11,10,2025-02-27 10:00:00,24650.0,NIFTY25FEB24650PE
NSE:NIFTY25FEB24700CE,NIFTY,11,10,2025-02-27 10:00:00,24700.0,NIFTY25FEB24700CE
NSE:NIFTY25FEB24700PE,NIFTY,11,10,2025-02-27 10:00:00,24700.0,NIFTY25FEB24700PE
NSE:NIFTY25FEB24750CE,NIFTY,11,10,2025-02-27 10:00:00,24750.0,NIFTY25FEB24750CE
NSE:NIFTY25FEB24750PE,NIFTY,11,10,2025-02-27 10:00:00,24750.0,NIFTY25FEB24750PE
NSE:NIFTY25FEB24800CE,NIFTY,11,10,2025-02-27 10:00:00,24800.0,NIFTY25FEB24800CE
NSE:NIFTY25FEB24800PE,NIFTY,11,10,2025-02-27 10:00:00,24800.0,NIFTY25FEB24800PE
NSE:NIFTY25FEB24850CE,NIFTY,11,10,2025-02-27 10:00:00,24850.0,NIFTY25FEB24850CE
NSE:NIFTY25FEB24850PE,NIFTY,11,10,2025-02-27 10:00:00,24850.0,NIFTY25FEB24850PE
NSE:NIFTY25FEB24900CE,NIFTY,11,10,2025-02-27 10:00:00,24900.0,NIFTY25FEB24900CE
NSE:NIFTY25FEB24900PE,NIFTY,11,10,2025-02-27 10:00:00,24900.0,NIFTY25FEB24900PE
NSE:NIFTY25FEB24950CE,NIFTY,11,10,2025-02-27 10:00:00,24950.0,NIFTY25FEB24950CE
NSE:NIFTY25FEB24950PE,NIFTY,11,10,2025-02-27 10:00:00,24950.0,NIFTY25FEB24950PE
NSE:NIFTY25FEB25000CE,NIFTY,11,10,2025-02-27 10:00:00,25000.0,NIFTY25FEB25000CE
NSE:NIFTY25FEB25000PE,NIFTY,11,10,2025-02-27 10:00:00,25000.0,NIFTY25FEB25000PE
NSE:NIFTY25FEB25050CE,NIFTY,11,10,2025-02-27 10:00:00,25050.0,NIFTY25FEB25050CE
NSE:NIFTY25FEB25050PE,NIFTY,11,10,2025-02-27 10:00:00,25050.0,NIFTY25FEB25050PE
NSE:NIFTY25FEB25100CE,NIFTY,11,10,2025-02-27 10:00:00,25100.0,NIFTY25FEB25100CE
NSE:NIFTY25FEB25100PE,NIFTY,11,10,2025-02-27 10:00:00,25100.0,NIFTY25FEB25100PE
NSE:NIFTY25FEB25150CE,NIFTY,11,10,2025-02-27 10:00:00,25150.0,NIFTY25FEB25150CE
NSE:NIFTY25FEB25150PE,NIFTY,11,10,2025-02-27 10:00:00,25150.0,NIFTY25FEB25150PE
NSE:NIFTY25FEB25200CE,NIFTY,11,10,2025-02-27 10:00:00,25200.0,NIFTY25FEB25200CE
NSE:NIFTY25FEB25200PE,NIFTY,11,10,2025-02-27 10:00:00,25200.0,NIFTY25FEB25200PE
NSE:NIFTY25FEB25250CE,NIFTY,11,10,2025-02-27 10:00:00,25250.0,NIFTY25FEB25250CE
NSE:NIFTY25FEB25250PE,NIFTY,11,10,2025-02-27 10:00:00,25250.0,NIFTY25FEB25250PE
NSE:NIFTY25FEB25300CE,NIFTY,11,10,2025-02-27 10:00:00,25300.0,NIFTY25FEB25300CE
NSE:NIFTY25FEB25300PE,NIFTY,11,10,2025-02-27 10:00:00,25300.0,NIFTY25FEB25300PE
NSE:NIFTY25FEB25350CE,NIFTY,11,10,2025-02-27 10:00:00,25350.0,NIFTY25FEB25350CE
NSE:NIFTY25FEB25350PE,NIFTY,11,10,2025-02-27 10:00:00,25350.0,NIFTY25FEB25350PE
NSE:NIFTY25FEB25400CE,NIFTY,11,10,2025-02-27 10:00:00,25400.0,NIFTY25FEB25400CE
NSE:NIFTY25FEB25400PE,NIFTY,11,10,2025-02-27 10:00:00,25400.0,NIFTY25FEB25400PE
NSE:NIFTY25FEB25450CE,NIFTY,11,10,2025-02-27 10:00:00,25450.0,NIFTY25FEB25450CE
NSE:NIFTY25FEB25450PE,NIFTY,11,10,2025-02-27 10:00:00,25450.0,NIFTY25FEB25450PE
NSE:NIFTY25FEB25500CE,NIFTY,11,10,2025-02-27 10:00:00,25500.0,NIFTY25FEB25500CE
NSE:NIFTY25FEB25500PE,NIFTY,11,10,2025-02-27 10:00:00,25500.0,NIFTY25FEB25500PE
NSE:NIFTY25FEB25550CE,NIFTY,11,10,2025-02-27 10:00:00,25550.0,NIFTY25FEB25550CE
NSE:NIFTY25FEB25550PE,NIFTY,11,10,2025-02-27 10:00:00,25550.0,NIFTY25FEB25550PE
NSE:NIFTY25FEB25600CE,NIFTY,11,10,2025-02-27 10:00:00,25600.0,NIFTY25FEB25600CE
NSE:NIFTY25FEB25600PE,NIFTY,11,10,2025-02-27 10:00:00,25600.0,NIFTY25FEB25600PE
NSE:NIFTY25FEB25650CE,NIFTY,11,10,2025-02-27 10:00:00,25650.0,NIFTY25FEB25650CE
NSE:NIFTY25FEB25650PE,NIFTY,11,10,2025-02-27 10:00:00,25650.0,NIFTY25FEB25650PE
NSE:NIFTY25FEB25700CE,NIFTY,11,10,2025-02-27 10:00:00,25700.0,NIFTY25FEB25700CE
NSE:NIFTY25FEB25700PE,NIFTY,11,10,2025-02-27 10:00:00,25700.0,NIFTY25FEB25700PE
NSE:NIFTY25FEB25750CE,NIFTY,11,10,2025-02-27 10:00:00,25750.0,NIFTY25FEB25750CE
NSE:NIFTY25FEB25750PE,NIFTY,11,10,2025-02-27 10:00:00,25750.0,NIFTY25FEB25750PE
NSE:NIFTY25FEB25800CE,NIFTY,11,10,2025-02-27 10:00:00,25800.0,NIFTY25FEB25800CE
NSE:NIFTY25FEB25800PE,NIFTY,11,10,2025-02-27 10:00:00,25800.0,NIFTY25FEB25800PE
NSE:NIFTY25FEB25850CE,NIFTY,11,10,2025-02-27 10:00:00,25850.0,NIFTY25FEB25850CE
NSE:NIFTY25FEB25850PE,NIFTY,11,10,2025-02-27 10:00:00,25850.0,NIFTY25FEB25850PE
NSE:NIFTY25FEB25900CE,NIFTY,11,10,2025-02-27 10:00:00,25900.0,NIFTY25FEB25900CE
NSE:NIFTY25FEB25900PE,NIFTY,11,10,2025-02-27 10:00:00,25900.0,NIFTY25FEB25900PE
NSE:NIFTY25FEB25950CE,NIFTY,11,10,2025-02-27 10:00:00,25950.0,NIFTY25FEB25950CE
NSE:NIFTY25FEB25950PE,NIFTY,11,10,2025-02-27 10:00:00,25950.0,NIFTY25FEB25950PE
NSE:NIFTY25FEB26000CE,NIFTY,11,10,2025-02-27 10:00:00,26000.0,NIFTY25FEB26000CE
NSE:NIFTY25FEB26000PE,NIFTY,11,10,2025-02-27 10:00:00,26000.0,NIFTY25FEB26000PE
NSE:NIFTY25FEB26050CE,NIFTY,11,10,2025-02-27 10:00:00,26050.0,NIFTY25FEB26050CE
NSE:NIFTY25FEB26050PE,NIFTY,11,10,2025-02-27 10:00:00,26050.0,NIFTY25FEB26050PE
NSE:NIFTY25FEB26100CE,NIFTY,11,10,2025-02-27 10:00:00,26100.0,NIFTY25FEB26100CE
NSE:NIFTY25FEB26100PE,NIFTY,11,10,2025-02-27 10:00:00,26100.0,NIFTY25FEB26100PE
NSE:NIFTY25FEB26150CE,NIFTY,11,10,2025-02-27 10:00:00,26150.0,NIFTY25FEB26150CE
NSE:NIFTY25FEB26150PE,NIFTY,11,10,2025-02-27 10:00:00,26150.0,NIFTY25FEB26150PE
NSE:NIFTY25FEB26200CE,NIFTY,11,10,2025-02-27 10:00:00,26200.0,NIFTY25FEB26200CE
NSE:NIFTY25FEB26200PE,NIFTY,11,10,2025-02-27 10:00:00,26200.0,NIFTY25FEB26200PE
NSE:NIFTY25FEB26250CE,NIFTY,11,10,2025-02-27 10:00:00,26250.0,NIFTY25FEB26250CE
NSE:NIFTY25FEB26250PE,NIFTY,11,10,2025-02-27 10:00:00,26250.0,NIFTY25FEB26250PE
NSE:NIFTY25FEB26300CE,NIFTY,11,10,2025-02-27 10:00:00,26300.0,NIFTY25FEB26300CE
NSE:NIFTY25FEB26300PE,NIFTY,11,10,2025-02-27 10:00:00,26300.0,NIFTY25FEB26300PE
NSE:NIFTY25FEB26350CE,NIFTY,11,10,2025-02-27 10:00:00,26350.0,NIFTY25FEB26350CE
NSE:NIFTY25FEB26350PE,NIFTY,11,10,2025-02-27 10:00:00,26350.0,NIFTY25FEB26350PE
NSE:NIFTY25FEB26400CE,NIFTY,11,10,2025-02-27 10:00:00,26400.0,NIFTY25FEB26400CE
NSE:NIFTY25FEB26400PE,NIFTY,11,10,2025-02-27 10:00:00,26400.0,NIFTY25FEB26400PE
NSE:NIFTY25FEB26450CE,NIFTY,11,10,2025-02-27 10:00:00,26450.0,NIFTY25FEB26450CE
NSE:NIFTY25FEB26450PE,NIFTY,11,10,2025-02-27 10:00:00,26450.0,NIFTY25FEB26450PE
NSE:NIFTY25FEB26500CE,NIFTY,11,10,2025-02-27 10:00:00,26500.0,NIFTY25FEB26500CE
NSE:NIFTY25FEB26500PE,NIFTY,11,10,2025-02-27 10:00:00,26500.0,NIFTY25FEB26500PE
NSE:NIFTY25FEB26550CE,NIFTY,11,10,2025-02-27 10:00:00,26550.0,NIFTY25FEB26550CE
NSE:NIFTY25FEB26550PE,NIFTY,11,10,2025-02-27 10:00:00,26550.0,NIFTY25FEB26550PE
NSE:NIFTY25FEB26600CE,NIFTY,11,10,2025-02-27 10:00:00,26600.0,NIFTY25FEB26600CE
NSE:NIFTY25FEB26600PE,NIFTY,11,10,2025-02-27 10:00:00,26600.0,NIFTY25FEB26600PE
NSE:NIFTY25FEB26650CE,NIFTY,11,10,2025-02-27 10:00:00,26650.0,NIFTY25FEB26650CE
NSE:NIFTY25FEB26650PE,NIFTY,11,10,2025-02-27 10:00:00,26650.0,NIFTY25FEB26650PE
NSE:NIFTY25FEB26700CE,NIFTY,11,10,2025-02-27 10:00:00,26700.0,NIFTY25FEB26700CE
NSE:NIFTY25FEB26700PE,NIFTY,11,10,2025-02-27 10:00:00,26700.0,NIFTY25FEB26700PE
NSE:NIFTY25FEB26750CE,NIFTY,11,10,2025-02-27 10:00:00,26750.0,NIFTY25FEB26750CE
NSE:NIFTY25FEB26750PE,NIFTY,11,10,2025-02-27 10:00:00,26750.0,NIFTY25FEB26750PE
NSE:NIFTY25FEB26800CE,NIFTY,11,10,2025-02-27 10:00:00,26800.0,NIFTY25FEB26800CE
NSE:NIFTY25FEB26800PE,NIFTY,11,10,2025-02-27 10:00:00,26800.0,NIFTY25FEB26800PE
NSE:NIFTY25FEB26850CE,NIFTY,11,10,2025-02-27 10:00:00,26850.0,NIFTY25FEB26850CE
NSE:NIFTY25FEB26850PE,NIFTY,11,10,2025-02-27 10:00:00,26850.0,NIFTY25FEB26850PE
NSE:NIFTY25FEB26900CE,NIFTY,11,10,2025-02-27 10:00:00,26900.0,NIFTY25FEB26900CE
NSE:NIFTY25FEB26900PE,NIFTY,11,10,2025-02-27 10:00:00,26900.0,NIFTY25FEB26900PE
NSE:NIFTY25FEB26950CE,NIFTY,11,10,2025-02-27 10:00:00,26950.0,NIFTY25FEB26950CE
NSE:NIFTY25FEB26950PE,NIFTY,11,10,2025-02-27 10:00:00,26950.0,NIFTY25FEB26950PE
NSE:NIFTY25FEB27000CE,NIFTY,11,10,2025-02-27 10:00:00,27000.0,NIFTY25FEB27000CE
NSE:NIFTY25FEB27000PE,NIFTY,11,10,2025-02-27 10:00:00,27000.0,NIFTY25FEB27000PE
NSE:NIFTY25FEB27050CE,NIFTY,11,10,2025-02-27 10:00:00,27050.0,NIFTY25FEB27050CE
NSE:NIFTY25FEB27050PE,NIFTY,11,10,2025-02-27 10:00:00,27050.0,NIFTY25FEB27050PE
NSE:NIFTY25FEB27100CE,NIFTY,11,10,2025-02-27 10:00:00,27100.0,NIFTY25FEB27100CE
NSE:NIFTY25FEB27100PE,NIFTY,11,10,2025-02-27 10:00:00,27100.0,NIFTY25FEB27100PE
NSE:NIFTY25FEB27150CE,NIFTY,11,10,2025-02-27 10:00:00,27150.0,NIFTY25FEB27150CE
NSE:NIFTY25FEB27150PE,NIFTY,11,10,2025-02-27 10:00:00,27150.0,NIFTY25FEB27150PE
NSE:NIFTY25FEB27200CE,NIFTY,11,10,2025-02-27 10:00:00,27200.0,NIFTY25FEB27200CE
NSE:NIFTY25FEB27200PE,NIFTY,11,10,2025-02-27 10:00:00,27200.0,NIFTY25FEB27200PE
NSE:NIFTY25FEB27250CE,NIFTY,11,10,2025-02-27 10:00:00,27250.0,NIFTY25FEB27250CE
NSE:NIFTY25FEB27250PE,NIFTY,11,10,2025-02-27 10:00:00,27250.0,NIFTY25FEB27250PE
NSE:NIFTY25FEB27300CE,NIFTY,11,10,2025-02-27 10:00:00,27300.0,NIFTY25FEB27300CE
NSE:NIFTY25FEB27300PE,NIFTY,11,10,2025-02-27 10:00:00,27300.0,NIFTY25FEB27300PE
NSE:NIFTY25FEB27350CE,NIFTY,11,10,2025-02-27 10:00:00,27350.0,NIFTY25FEB27350CE
NSE:NIFTY25FEB27350PE,NIFTY,11,10,2025-02-27 10:00:00,27350.0,NIFTY25FEB27350PE
NSE:NIFTY25FEB27400CE,NIFTY,11,10,2025-02-27 10:00:00,27400.0,NIFTY25FEB27400CE
NSE:NIFTY25FEB27400PE,NIFTY,11,10,2025-02-27 10:00:00,27400.0,NIFTY25FEB27400PE
NSE:NIFTY25FEB27450CE,NIFTY,11,10,2025-02-27 10:00:00,27450.0,NIFTY25FEB27450CE
NSE:NIFTY25FEB27450PE,NIFTY,11,10,2025-02-27 10:00:00,27450.0,NIFTY25FEB27450PE
NSE:NIFTY25FEB27500CE,NIFTY,11,10,2025-02-27 10:00:00,27500.0,NIFTY25FEB27500CE
NSE:NIFTY25FEB27500PE,NIFTY,11,10,2025-02-27 10:00:00,27500.0,NIFTY25FEB27500PE
NSE:NIFTY25FEB27550CE,NIFTY,11,10,2025-02-27 10:00:00,27550.0,NIFTY25FEB27550CE
NSE:NIFTY25FEB27550PE,NIFTY,11,10,2025-02-27 10:00:00,27550.0,NIFTY25FEB27550PE
NSE:NIFTY25FEB27600CE,NIFTY,11,10,2025-02-27 10:00:00,27600.0,NIFTY25FEB27600CE
NSE:NIFTY25FEB27600PE,NIFTY,11,10,2025-02-27 10:00:00,27600.0,NIFTY25FEB27600PE
NSE:NIFTY25FEB27650CE,NIFTY,11,10,2025-02-27 10:00:00,27650.0,NIFTY25FEB27650CE
NSE:NIFTY25FEB27650PE,NIFTY,11,10,2025-02-27 10:00:00,27650.0,NIFTY25FEB27650PE
NSE:NIFTY25FEB27700CE,NIFTY,11,10,2025-02-27 10:00:00,27700.0,NIFTY25FEB27700CE
NSE:NIFTY25FEB27700PE,NIFTY,11,10,2025-02-27 10:00:00,27700.0,NIFTY25FEB27700PE
NSE:NIFTY25FEB27750CE,NIFTY,11,10,2025-02-27 10:00:00,27750.0,NIFTY25FEB27750CE
NSE:NIFTY25FEB27750PE,NIFTY,11,10,2025-02-27 10:00:00,27750.0,NIFTY25FEB27750PE
NSE:NIFTY25FEB27800CE,NIFTY,11,10,2025-02-27 10:00:00,27800.0,NIFTY25FEB27800CE
NSE:NIFTY25FEB27800PE,NIFTY,11,10,2025-02-27 10:00:00,27800.0,NIFTY25FEB27800PE
NSE:NIFTY25FEB27850CE,NIFTY,11,10,2025-02-27 10:00:00,27850.0,NIFTY25FEB27850CE
NSE:NIFTY25FEB27850PE,NIFTY,11,10,2025-02-27 10:00:00,27850.0,NIFTY25FEB27850PE
NSE:NIFTY25FEB27900CE,NIFTY,11,10,2025-02-27 10:00:00,27900.0,NIFTY25FEB27900CE
NSE:NIFTY25FEB27900PE,NIFTY,11,10,2025-02-27 10:00:00,27900.0,NIFTY25FEB27900PE
NSE:NIFTY25FEB27950CE,NIFTY,11,10,2025-02-27 10:00:00,27950.0,NIFTY25FEB27950CE
NSE:NIFTY25FEB27950PE,NIFTY,11,10,2025-02-27 10:00:00,27950.0,NIFTY25FEB27950PE
NSE:NIFTY25FEB28000CE,NIFTY,11,10,2025-02-27 10:00:00,28000.0,NIFTY25FEB28000CE
NSE:NIFTY25FEB28000PE,NIFTY,11,10,2025-02-27 10:00:00,28000.0,NIFTY25FEB28000PE
NSE:NIFTY25FEB28050CE,NIFTY,11,10,2025-02-27 10:00:00,28050.0,NIFTY25FEB28050CE
NSE:NIFTY25FEB28050PE,NIFTY,11,10,2025-02-27 10:00:00,28050.0,NIFTY25FEB28050PE
